"itemId";"itemName";"imageIcon";"imageFull";"itemType"
2868;"Pearl dragon bolts (e)";"";"1583";"ammo"
2869;"Topaz dragon bolts (e)";"";"2175";"ammo"
2870;"Sapphire dragon bolts (e)";"";"1857";"ammo"
2871;"Emerald dragon bolts (e)";"";"869";"ammo"
2872;"Ruby dragon bolts (e)";"";"1765";"ammo"
2873;"Dragonstone dragon bolts (e)";"";"834";"ammo"
2874;"Onyx dragon bolts (e)";"";"1555";"ammo"
2875;"Opal dragon bolts";"";"1561";"ammo"
2876;"Jade dragon bolts";"";"1253";"ammo"
2877;"Pearl dragon bolts";"";"1582";"ammo"
2878;"Topaz dragon bolts";"";"2174";"ammo"
2879;"Sapphire dragon bolts";"";"1856";"ammo"
2880;"Emerald dragon bolts";"";"868";"ammo"
2881;"Ruby dragon bolts";"";"1764";"ammo"
2882;"Diamond dragon bolts";"";"768";"ammo"
2883;"Dragonstone dragon bolts";"";"833";"ammo"
2884;"Onyx dragon bolts";"";"1554";"ammo"
2885;"Bullet arrow";"";"580";"ammo"
2886;"Field arrow";"";"910";"ammo"
2887;"Blunt arrow";"";"479";"ammo"
2888;"Barbed arrow";"";"14";"ammo"
2889;"Rada's blessing 1";"";"1672";"ammo"
2890;"Rada's blessing 2";"";"1673";"ammo"
2891;"Rada's blessing 3";"";"1674";"ammo"
2892;"Rada's blessing 4";"";"1675";"ammo"
2893;"Adamant arrow";"";"64";"ammo"
2894;"Onyx bolts (e)";"";"1552";"ammo"
2895;"Mithril brutal";"";"1404";"ammo"
2896;"Amethyst javelin";"";"166";"ammo"
2897;"Unholy blessing";"";"2230";"ammo"
2898;"Bone bolts";"";"494";"ammo"
2899;"Amethyst broad bolts";"";"165";"ammo"
3080;"Dragon gloves";"";"797";"hands"
3081;"Black gloves";"";"377";"hands"
3082;"Blue spiky vambs";"";"471";"hands"
3083;"Bracelet of clay";"";"509";"hands"
3084;"Castle wars bracelet";"";"19";"hands"
3085;"Chaos gauntlets";"";"609";"hands"
3086;"Cooking gauntlets";"";"661";"hands"
3087;"Crab claw";"";"674";"hands"
3088;"Diamond bracelet";"";"767";"hands"
3089;"Emerald bracelet";"";"867";"hands"
3090;"Ghostly gloves";"";"977";"hands"
3091;"Gloves of silence";"";"1005";"hands"
3092;"Gold bracelet";"";"1014";"hands"
3093;"Goldsmith gauntlets";"";"1026";"hands"
3094;"Ice gloves";"";"1172";"hands"
3095;"Infinity gloves";"";"1191";"hands"
3096;"Inoculation bracelet";"";"1197";"hands"
3097;"Karamja gloves 1";"";"1272";"hands"
3098;"Karamja gloves 2";"";"1273";"hands"
3099;"Klank's gauntlets";"";"1288";"hands"
3100;"Mime gloves";"";"1383";"hands"
3101;"Onyx bracelet";"";"1553";"hands"
3102;"Pirate's hook";"";"1620";"hands"
3103;"Regen bracelet";"";"1553";"hands"
3104;"Ruby bracelet";"";"1763";"hands"
3105;"Skeleton gloves";"";"1957";"hands"
3106;"Slayer gloves";"";"1971";"hands"
3107;"Snakeskin vambraces";"";"1988";"hands"
3108;"Leather gloves";"";"1311";"hands"
3109;"Barrows gloves";"";"324";"hands"
3110;"Red d'hide vamb";"";"1702";"hands"
3111;"Black d'hide vamb";"";"365";"hands"
3112;"Green d'hide vamb";"";"1066";"hands"
3113;"Steel gloves";"";"2051";"hands"
3114;"Iron gloves";"";"1216";"hands"
3115;"Karamja gloves 3";"";"1274";"hands"
3116;"Bronze gloves";"";"536";"hands"
3117;"Splitbark gauntlets";"";"2011";"hands"
3118;"Rune gloves";"";"1782";"hands"
3119;"Karamja gloves 4";"";"1275";"hands"
3120;"Blue d'hide vamb";"";"453";"hands"
3121;"Steel gauntlets";"";"2050";"hands"
3122;"Black spiky vambs";"";"427";"hands"
3123;"Mithril gloves";"";"1414";"hands"
3124;"Leather vambraces";"";"1312";"hands"
3125;"Adamant gloves";"";"81";"hands"
3126;"Sapphire bracelet";"";"1855";"hands"
3127;"Abyssal bracelet";"";"55";"hands"
3128;"White gloves";"";"2298";"hands"
3129;"Mystic gloves (light)";"";"1499";"hands"
3130;"Void knight gloves";"";"2261";"hands"
3131;"Ham gloves";"";"1125";"hands"
3132;"Spined gloves";"";"2005";"hands"
3133;"Rock-shell gloves";"";"1743";"hands"
3134;"Graceful gloves";"";"1032";"hands"
3135;"Lunar gloves";"";"1340";"hands"
3136;"Fremennik gloves";"";"943";"hands"
3137;"Skeletal gloves";"";"1953";"hands"
3138;"Rogue gloves";"";"1749";"hands"
3139;"Saradomin bracers";"";"1861";"hands"
3140;"Guthix bracers";"";"1100";"hands"
3141;"Red spiky vambs";"";"1720";"hands"
3142;"Mourner gloves";"";"1470";"hands"
3143;"Mystic gloves (dark)";"";"1497";"hands"
3144;"Hardleather gloves";"";"1138";"hands"
3145;"Crabclaw hook";"";"676";"hands"
3146;"Dragonstone bracelet";"";"21";"hands"
3147;"Zombie gloves";"";"2405";"hands"
3148;"Moonclan gloves";"";"1455";"hands"
3149;"Green spiky vambs";"";"1082";"hands"
3150;"Villager armband (brown)";"";"2246";"hands"
3151;"Villager armband (blue)";"";"2245";"hands"
3152;"Villager armband (yellow)";"";"2248";"hands"
3153;"Villager armband (pink)";"";"2247";"hands"
3154;"Purple gloves";"";"1658";"hands"
3155;"Ancient bracers";"";"190";"hands"
3156;"Armadyl bracers";"";"244";"hands"
3157;"Bandos bracers";"";"282";"hands"
3158;"Mystic gloves";"";"1496";"hands"
3159;"Spiky vambraces";"";"2001";"hands"
3160;"Santa gloves";"";"1847";"hands"
3161;"Antisanta gloves";"";"225";"hands"
3162;"Cow gloves";"";"669";"hands"
3163;"Grey gloves";"";"1085";"hands"
3164;"Red gloves";"";"1708";"hands"
3165;"Yellow gloves";"";"2360";"hands"
3166;"Teal gloves";"";"2100";"hands"
3167;"Gravedigger gloves";"";"1050";"hands"
3168;"Shayzien gloves (1)";"";"1905";"hands"
3169;"Shayzien gloves (2)";"";"1906";"hands"
3170;"Shayzien gloves (3)";"";"1907";"hands"
3171;"Shayzien gloves (4)";"";"1908";"hands"
3172;"Shayzien gloves (5)";"";"1909";"hands"
3173;"Bunny paws";"";"583";"hands"
3174;"Zenyte bracelet";"";"2401";"hands"
3175;"Clue hunter gloves";"";"652";"hands"
3176;"Samurai gloves";"";"1839";"hands"
3177;"Mummy's hands";"";"1479";"hands"
3178;"Ankou gloves";"";"218";"hands"
3179;"Gloves of darkness";"";"1004";"hands"
3180;"Ranger gloves";"";"1681";"hands"
3181;"Holy wraps";"";"1158";"hands"
3182;"Dark tuxedo cuffs";"";"709";"hands"
3183;"Light tuxedo cuffs";"";"1323";"hands"
3184;"Warm gloves";"";"2274";"hands"
3185;"Expeditious bracelet";"";"884";"hands"
3186;"Opal bracelet";"";"1560";"hands"
3187;"Jade bracelet";"";"1252";"hands"
3188;"Topaz bracelet";"";"2173";"hands"
3189;"Bracelet of slaughter";"";"511";"hands"
3190;"Flamtaer bracelet";"";"927";"hands"
3191;"Mining gloves";"";"1391";"hands"
3192;"Superior mining gloves";"";"2093";"hands"
3193;"Expert mining gloves";"";"885";"hands"
3194;"Granite gloves";"";"1039";"hands"
3195;"Bracelet of ethereum";"";"510";"hands"
3196;"Snow imp costume gloves";"";"1991";"hands"
3197;"Ferocious gloves";"";"11";"hands"
3198;"Mystic gloves (dusk)";"";"1498";"hands"
3199;"Ornate gloves";"";"1572";"hands"
3200;"Zamorak bracers";"";"2371";"hands"
3201;"3rd age vambraces";"";"50";"hands"
3202;"Tormented bracelet";"";"2182";"hands"
3203;"Penance gloves";"";"1587";"hands"
3204;"Combat bracelet";"";"656";"hands"
3205;"Gilded d'hide vambs";"";"991";"hands"
3206;"Tormented bracelet (or)";"";"2183";"hands"
3207;"Amulet of accuracy";"";"167";"neck"
3208;"Amulet of defence";"";"170";"neck"
3209;"Amulet of fury";"";"173";"neck"
3210;"Amulet of glory";"";"175";"neck"
3211;"Amulet of glory (t)";"";"176";"neck"
3212;"Amulet of magic";"";"177";"neck"
3213;"Amulet of magic (t)";"";"178";"neck"
3214;"Amulet of nature";"";"179";"neck"
3215;"Amulet of power";"";"180";"neck"
3216;"Amulet of strength";"";"182";"neck"
3217;"10th squad sigil";"";"31";"neck"
3218;"Beads of the dead";"";"328";"neck"
3219;"Berserker necklace";"";"337";"neck"
3220;"Binding necklace";"";"342";"neck"
3221;"Brass necklace";"";"512";"neck"
3222;"Camulet";"";"593";"neck"
3223;"Catspeak amulet";"";"605";"neck"
3224;"Diamond amulet";"";"764";"neck"
3225;"Diamond necklace";"";"770";"neck"
3226;"Emerald necklace";"";"870";"neck"
3227;"Games necklace";"";"972";"neck"
3228;"Ghostspeak amulet";"";"981";"neck"
3229;"Gnome amulet";"";"1007";"neck"
3230;"Gnome scarf";"";"1010";"neck"
3231;"Gold amulet";"";"1013";"neck"
3232;"Gold necklace";"";"1020";"neck"
3233;"Holy symbol";"";"1156";"neck"
3234;"Lunar amulet";"";"1337";"neck"
3235;"Onyx necklace";"";"337";"neck"
3236;"Pendant of lucien";"";"1589";"neck"
3237;"Ruby amulet";"";"1760";"neck"
3238;"Salve amulet (e)";"";"1836";"neck"
3239;"Sapphire amulet";"";"1852";"neck"
3240;"Silver necklace";"";"1942";"neck"
3241;"Skills necklace";"";"1962";"neck"
3242;"Witchwood icon";"";"2326";"neck"
3243;"Yin yang amulet";"";"2369";"neck"
3244;"Salve amulet";"";"1835";"neck"
3245;"M'speak amulet";"";"1346";"neck"
3246;"Phoenix necklace";"";"1594";"neck"
3247;"Glarial's amulet";"";"1003";"neck"
3248;"Guthix stole";"";"1121";"neck"
3249;"Dragonstone amulet";"";"830";"neck"
3250;"Hazeel's mark";"";"1141";"neck"
3251;"Unholy symbol";"";"2231";"neck"
3252;"Unblessed symbol";"";"1156";"neck"
3253;"Onyx amulet";"";"1550";"neck"
3254;"Ham logo";"";"1128";"neck"
3255;"Sapphire necklace";"";"1858";"neck"
3256;"Saradomin stole";"";"1885";"neck"
3257;"Seal of passage";"";"1891";"neck"
3258;"Armadyl pendant";"";"260";"neck"
3259;"Ruby necklace";"";"1";"neck"
3260;"Void seal";"";"2268";"neck"
3261;"Crystal pendant";"";"692";"neck"
3262;"Strung rabbit foot";"";"2086";"neck"
3263;"Unpowered symbol";"";"2231";"neck"
3264;"Emerald amulet";"";"864";"neck"
3265;"Strength amulet (t)";"";"2079";"neck"
3266;"Catspeak amulet(e)";"";"605";"neck"
3267;"Zamorak stole";"";"2397";"neck"
3268;"Bobble scarf";"";"489";"neck"
3269;"Jester scarf";"";"1260";"neck"
3270;"Tri-jester scarf";"";"2196";"neck"
3271;"Woolly scarf";"";"2341";"neck"
3272;"Dragon necklace";"";"810";"neck"
3273;"Pre-nature amulet";"";"1632";"neck"
3274;"Occult necklace";"";"1539";"neck"
3275;"Clean necklace";"";"641";"neck"
3276;"Salve amulet(i)";"";"1835";"neck"
3277;"Salve amulet(ei)";"";"1837";"neck"
3278;"Cat training medal";"";"604";"neck"
3279;"Armadyl stole";"";"266";"neck"
3280;"Bandos stole";"";"301";"neck"
3281;"Ancient stole";"";"209";"neck"
3282;"Amulet of fury (or)";"";"174";"neck"
3283;"Amulet of the damned";"";"183";"neck"
3284;"Desert amulet 1";"";"747";"neck"
3285;"Desert amulet 2";"";"16";"neck"
3286;"Desert amulet 3";"";"748";"neck"
3287;"Desert amulet 4";"";"749";"neck"
3288;"3rd age amulet";"";"32";"neck"
3289;"'perfect' necklace";"";"1";"neck"
3290;"Xeric's talisman";"";"2350";"neck"
3291;"Necklace of anguish";"";"1519";"neck"
3292;"Amulet of torture";"";"184";"neck"
3293;"Zenyte necklace";"";"2402";"neck"
3294;"Amulet of eternal glory";"";"172";"neck"
3295;"Arceuus scarf";"";"233";"neck"
3296;"Hosidius scarf";"";"1165";"neck"
3297;"Lovakengj scarf";"";"1330";"neck"
3298;"Piscarilius scarf";"";"1623";"neck"
3299;"Shayzien scarf";"";"1926";"neck"
3300;"Light bow tie";"";"1319";"neck"
3301;"Dark bow tie";"";"702";"neck"
3302;"Occult necklace (or)";"";"1540";"neck"
3303;"Amulet of torture (or)";"";"185";"neck"
3304;"Burning amulet";"";"585";"neck"
3305;"Topaz amulet";"";"2170";"neck"
3306;"Necklace of passage";"";"1522";"neck"
3307;"Opal necklace";"";"1564";"neck"
3308;"Jade necklace";"";"1256";"neck"
3309;"Topaz necklace";"";"2176";"neck"
3310;"Opal amulet";"";"1557";"neck"
3311;"Jade amulet";"";"1249";"neck"
3312;"Dodgy necklace";"";"776";"neck"
3313;"Necklace of faith";"";"1521";"neck"
3314;"Amulet of bounty";"";"169";"neck"
3315;"Rainbow scarf";"";"1678";"neck"
3316;"Dragonbone necklace";"";"827";"neck"
3317;"Necklace of anguish (or)";"";"1520";"neck"
3318;"Drakan's medallion";"";"836";"neck"
3319;"Amulet of avarice";"";"168";"neck"
3320;"Silver necklace (dusted)";"";"1942";"neck"
3321;"Clown bow tie";"";"25";"neck"
3322;"Bonecrusher necklace";"";"498";"neck"
3323;"Zenyte amulet";"";"2400";"neck"
3324;"Amulet of chemistry";"";"18";"neck"
3325;"Amulet of defence (t)";"";"171";"neck"
3326;"Amulet of power (t)";"";"181";"neck"
3327;"Digsite pendant";"";"641";"neck"
3328;"Berserker necklace (or)";"";"338";"neck"
3329;"Archers ring";"";"235";"ring"
3330;"Beacon ring";"";"327";"ring"
3331;"Berserker ring";"";"339";"ring"
3332;"Diamond ring";"";"771";"ring"
3333;"Dragonstone ring";"";"835";"ring"
3334;"Gold ring";"";"1021";"ring"
3335;"Lunar ring";"";"1343";"ring"
3336;"Onyx ring";"";"1556";"ring"
3337;"Ring of dueling";"";"1726";"ring"
3338;"Ring of wealth";"";"1735";"ring"
3339;"Ruby ring";"";"1766";"ring"
3340;"Seers ring";"";"1893";"ring"
3341;"Warrior ring";"";"2276";"ring"
3342;"Emerald ring";"";"871";"ring"
3343;"Ring of visibility";"";"1734";"ring"
3344;"Ring of recoil";"";"1728";"ring"
3345;"Berserker ring (i)";"";"340";"ring"
3346;"Warrior ring (i)";"";"2277";"ring"
3347;"Archers ring (i)";"";"236";"ring"
3348;"Seers ring (i)";"";"1894";"ring"
3349;"Slayer ring";"";"1975";"ring"
3350;"Tyrannical ring";"";"2220";"ring"
3351;"Treasonous ring";"";"2190";"ring"
3352;"Ring of the gods";"";"1732";"ring"
3353;"Tyrannical ring (i)";"";"2221";"ring"
3354;"Treasonous ring (i)";"";"2191";"ring"
3355;"Ring of wealth (i)";"";"1736";"ring"
3356;"Explorer's ring 1";"";"887";"ring"
3357;"Explorer's ring 2";"";"888";"ring"
3358;"Explorer's ring 3";"";"889";"ring"
3359;"Explorer's ring 4";"";"890";"ring"
3360;"'perfect' ring";"";"2";"ring"
3361;"Ring of the gods (i)";"";"1733";"ring"
3362;"Ring of suffering";"";"1730";"ring"
3363;"Ring of suffering (i)";"";"1731";"ring"
3364;"Opal ring";"";"1565";"ring"
3365;"Jade ring";"";"1257";"ring"
3366;"Topaz ring";"";"2177";"ring"
3367;"Ring of pursuit";"";"1727";"ring"
3368;"Ring of returning";"";"1729";"ring"
3369;"Slayer ring (eternal)";"";"1976";"ring"
3370;"Granite ring";"";"1046";"ring"
3371;"Granite ring (i)";"";"1047";"ring"
3372;"Ring of forging";"";"2";"ring"
3373;"Brimstone ring";"";"514";"ring"
3374;"Zenyte ring";"";"2403";"ring"
3375;"Efaritay's aid";"";"851";"ring"
3376;"Sapphire ring";"";"1859";"ring"
3377;"Bronze defender";"";"531";"shield"
3378;"Bronze kiteshield";"";"540";"shield"
3379;"Iron kiteshield";"";"1220";"shield"
3380;"Iron sq shield";"";"1240";"shield"
3381;"Dragon sq shield";"";"822";"shield"
3382;"Steel defender";"";"2045";"shield"
3383;"Steel sq shield";"";"2075";"shield"
3384;"Black kiteshield";"";"386";"shield"
3385;"Black defender";"";"10";"shield"
3386;"Adamant defender";"";"76";"shield"
3387;"Adamant kiteshield";"";"106";"shield"
3388;"Adamant kiteshield (g)";"";"112";"shield"
3389;"Anti-dragon shield";"";"222";"shield"
3390;"Iron defender";"";"1212";"shield"
3391;"Mithril defender";"";"1409";"shield"
3392;"Mithril kiteshield";"";"1418";"shield"
3393;"Mithril sq shield";"";"1437";"shield"
3394;"Rune kiteshield";"";"1791";"shield"
3395;"Rune kiteshield (g)";"";"1792";"shield"
3396;"Rune kiteshield (t)";"";"1793";"shield"
3397;"Crystal shield";"";"693";"shield"
3398;"Elemental shield";"";"860";"shield"
3399;"Fremennik shield (The Fremennik Isles)";"";"960";"shield"
3400;"Fremennik shield";"";"959";"shield"
3401;"Granite shield";"";"1048";"shield"
3402;"Bug lantern";"";"576";"shield"
3403;"Mage's book";"";"1348";"shield"
3404;"Mirror shield";"";"1394";"shield"
3405;"Toktz-ket-xil";"";"2163";"shield"
3406;"Training shield";"";"2188";"shield"
3407;"White kiteshield";"";"2301";"shield"
3408;"Zamorak kiteshield";"";"2384";"shield"
3409;"Wooden shield";"";"2335";"shield"
3410;"Book of balance";"";"499";"shield"
3411;"Gilded kiteshield";"";"993";"shield"
3412;"Rune defender";"";"22";"shield"
3413;"Dragonfire shield";"";"828";"shield"
3414;"Rune sq shield";"";"1823";"shield"
3415;"Holy book";"";"699";"shield"
3416;"Saradomin kiteshield";"";"1874";"shield"
3417;"Unholy book";"";"700";"shield"
3418;"Mind shield";"";"1388";"shield"
3419;"Dragon defender";"";"793";"shield"
3420;"Dragon kiteshield";"";"804";"shield"
3421;"Black sq shield";"";"428";"shield"
3422;"Black shield (h2)";"";"418";"shield"
3423;"White sq shield";"";"2311";"shield"
3424;"Adamant shield (h3)";"";"147";"shield"
3425;"Rune shield (h1)";"";"1817";"shield"
3426;"Rune shield (h2)";"";"1818";"shield"
3427;"Rune shield (h3)";"";"1819";"shield"
3428;"Rune shield (h4)";"";"1820";"shield"
3429;"Rune shield (h5)";"";"1821";"shield"
3430;"Guthix kiteshield";"";"1111";"shield"
3431;"Decorative shield (gold)";"";"736";"shield"
3432;"Decorative shield (white)";"";"738";"shield"
3433;"Decorative shield (red)";"";"737";"shield"
3434;"Plain satchel";"";"1627";"shield"
3435;"Black satchel";"";"415";"shield"
3436;"Gold satchel";"";"1022";"shield"
3437;"Black kiteshield (t)";"";"388";"shield"
3438;"Wooden shield (Weapons rack)";"";"2337";"shield"
3439;"Malediction ward";"";"1359";"shield"
3440;"Odium ward";"";"1544";"shield"
3441;"Adamant shield (h1)";"";"145";"shield"
3442;"Adamant shield (h4)";"";"148";"shield"
3443;"Adamant shield (h2)";"";"146";"shield"
3444;"Black shield (h4)";"";"420";"shield"
3445;"Black shield (h3)";"";"419";"shield"
3446;"Black shield (h1)";"";"417";"shield"
3447;"Black kiteshield (g)";"";"387";"shield"
3448;"Defensive shield";"";"745";"shield"
3449;"Armadyl kiteshield";"";"258";"shield"
3450;"Ancient kiteshield";"";"200";"shield"
3451;"Mithril kiteshield (t)";"";"1420";"shield"
3452;"Iron kiteshield (t)";"";"1222";"shield"
3453;"Iron kiteshield (g)";"";"1221";"shield"
3454;"Briefcase";"";"513";"shield"
3455;"Bronze kiteshield (t)";"";"542";"shield"
3456;"Bronze kiteshield (g)";"";"541";"shield"
3457;"Mithril kiteshield (g)";"";"1419";"shield"
3458;"Dragon sq shield (g)";"";"823";"shield"
3459;"Book of war";"";"502";"shield"
3460;"Spirit shield";"";"2008";"shield"
3461;"Odium ward (or)";"";"12";"shield"
3462;"Malediction ward (or)";"";"1360";"shield"
3463;"Elysian spirit shield";"";"863";"shield"
3464;"Arcane spirit shield";"";"230";"shield"
3465;"Spectral spirit shield";"";"1998";"shield"
3466;"Blessed spirit shield";"";"439";"shield"
3467;"Falador shield 1";"";"893";"shield"
3468;"Falador shield 2";"";"894";"shield"
3469;"Falador shield 4";"";"896";"shield"
3470;"Falador shield 3";"";"895";"shield"
3471;"Damaged book (Bandos)";"";"502";"shield"
3472;"Damaged book (Armadyl)";"";"501";"shield"
3473;"Damaged book (Saradomin)";"";"699";"shield"
3474;"Damaged book (Zamorak)";"";"700";"shield"
3475;"Damaged book (Guthix)";"";"499";"shield"
3476;"3rd age kiteshield";"";"38";"shield"
3477;"Green satchel";"";"1080";"shield"
3478;"Red satchel";"";"1718";"shield"
3479;"Rune satchel";"";"1812";"shield"
3480;"Chronicle";"";"637";"shield"
3481;"Cruciferous codex";"";"689";"shield"
3482;"Steel kiteshield (Arrav)";"";"107";"shield"
3483;"Steel kiteshield (Asgarnia)";"";"108";"shield"
3484;"Steel kiteshield (Dorgeshuun)";"";"109";"shield"
3485;"Steel kiteshield (Dragon)";"";"110";"shield"
3486;"Steel kiteshield (Fairy)";"";"111";"shield"
3487;"Steel kiteshield (Guthix)";"";"113";"shield"
3488;"Steel kiteshield (HAM)";"";"114";"shield"
3489;"Steel kiteshield (Horse)";"";"115";"shield"
3490;"Steel kiteshield (Jogre)";"";"116";"shield"
3491;"Steel kiteshield (Kandarin)";"";"117";"shield"
3492;"Steel kiteshield (Misthalin)";"";"118";"shield"
3493;"Steel kiteshield (Money)";"";"119";"shield"
3494;"Steel kiteshield (Saradomin)";"";"120";"shield"
3495;"Steel kiteshield (Skull)";"";"121";"shield"
3496;"Steel kiteshield (Varrock)";"";"123";"shield"
3497;"Steel kiteshield (Zamorak)";"";"124";"shield"
3498;"Rune kiteshield (Arrav)";"";"107";"shield"
3499;"Rune kiteshield (Asgarnia)";"";"108";"shield"
3500;"Rune kiteshield (Dorgeshuun)";"";"109";"shield"
3501;"Rune kiteshield (Dragon)";"";"110";"shield"
3502;"Rune kiteshield (Fairy)";"";"111";"shield"
3503;"Rune kiteshield (Guthix)";"";"113";"shield"
3504;"Rune kiteshield (HAM)";"";"114";"shield"
3505;"Rune kiteshield (Horse)";"";"115";"shield"
3506;"Rune kiteshield (Jogre)";"";"116";"shield"
3507;"Rune kiteshield (Kandarin)";"";"117";"shield"
3508;"Rune kiteshield (Misthalin)";"";"118";"shield"
3509;"Rune kiteshield (Money)";"";"119";"shield"
3510;"Rune kiteshield (Saradomin)";"";"120";"shield"
3511;"Rune kiteshield (Skull)";"";"121";"shield"
3512;"Rune kiteshield (Varrock)";"";"123";"shield"
3513;"Rune kiteshield (Zamorak)";"";"124";"shield"
3514;"Wooden shield (g)";"";"2336";"shield"
3515;"Steel kiteshield (t)";"";"2058";"shield"
3516;"Steel kiteshield (g)";"";"2057";"shield"
3517;"Cabbage round shield";"";"588";"shield"
3518;"Gilded sq shield";"";"1002";"shield"
3519;"Dragon defender (t)";"";"794";"shield"
3520;"Corrupted kiteshield";"";"665";"shield"
3521;"Magic shield";"";"1355";"shield"
3522;"Ancient wyvern shield";"";"210";"shield"
3523;"Runefest shield";"";"1829";"shield"
3524;"Broodoo shield (blue)";"";"563";"shield"
3525;"Broodoo shield (orange)";"";"565";"shield"
3526;"Broodoo shield (green)";"";"564";"shield"
3527;"Dragonfire ward";"";"829";"shield"
3528;"Adamant kiteshield (Asgarnia)";"";"108";"shield"
3529;"Adamant kiteshield (Dorgeshuun)";"";"109";"shield"
3530;"Adamant kiteshield (Dragon)";"";"110";"shield"
3531;"Adamant kiteshield (Fairy)";"";"111";"shield"
3532;"Adamant kiteshield (Guthix)";"";"113";"shield"
3533;"Adamant kiteshield (Saradomin)";"";"120";"shield"
3534;"Adamant kiteshield (Zamorak)";"";"124";"shield"
3535;"Adamant kiteshield (HAM)";"";"114";"shield"
3536;"Adamant kiteshield (Horse)";"";"115";"shield"
3537;"Adamant kiteshield (Jogre)";"";"116";"shield"
3538;"Adamant kiteshield (Kandarin)";"";"117";"shield"
3539;"Adamant kiteshield (Misthalin)";"";"118";"shield"
3540;"Adamant kiteshield (Money)";"";"119";"shield"
3541;"Adamant kiteshield (Skull)";"";"121";"shield"
3542;"Adamant kiteshield (Varrock)";"";"123";"shield"
3543;"Dragon kiteshield (g)";"";"805";"shield"
3544;"Oak shield";"";"1532";"shield"
3545;"Maple shield";"";"1365";"shield"
3546;"Yew shield";"";"2367";"shield"
3547;"Redwood shield";"";"1723";"shield"
3548;"Hard leather shield";"";"1133";"shield"
3549;"Snakeskin shield";"";"1987";"shield"
3550;"Green d'hide shield";"";"1065";"shield"
3551;"Blue d'hide shield";"";"452";"shield"
3552;"Red d'hide shield";"";"1701";"shield"
3553;"Black d'hide shield";"";"364";"shield"
3554;"Avernic defender";"";"276";"shield"
3555;"Chicken (Recruitment Drive)";"";"613";"shield"
3556;"Crystal shield (i)";"";"693";"shield"
3557;"Twisted buckler";"";"2218";"shield"
3558;"Book of darkness";"";"500";"shield"
3559;"Adamant kiteshield (t)";"";"122";"shield"
3560;"Adamant sq shield";"";"151";"shield"
3561;"Adamant shield (h5)";"";"149";"shield"
3562;"Black shield (h5)";"";"421";"shield"
3563;"Bandos kiteshield";"";"294";"shield"
3564;"Book of law";"";"501";"shield"
3565;"Damaged book (Ancient)";"";"500";"shield"
3566;"Tome of fire";"";"2167";"shield"
3567;"Adamant kiteshield (Arrav)";"";"107";"shield"
3568;"Bronze sq shield";"";"559";"shield"
3569;"Kharedst's memoirs";"";"1284";"shield"
3570;"Guthix d'hide shield";"";"1108";"shield"
3571;"Saradomin d'hide shield";"";"1869";"shield"
3572;"Zamorak d'hide shield";"";"2379";"shield"
3573;"Ancient d'hide shield";"";"197";"shield"
3574;"Armadyl d'hide shield";"";"253";"shield"
3575;"Bandos d'hide shield";"";"290";"shield"
3576;"Steel kiteshield";"";"2056";"shield"
3577;"Rune defender (t)";"";"15";"shield"
3578;"Bronze plateskirt";"";"554";"legs"
3579;"Dragon platelegs";"";"815";"legs"
3580;"Steel platelegs";"";"2067";"legs"
3581;"Black plateskirt";"";"409";"legs"
3582;"Adamant platelegs";"";"138";"legs"
3583;"Adamant platelegs (t)";"";"140";"legs"
3584;"Adamant plateskirt";"";"141";"legs"
3585;"Adamant plateskirt (g)";"";"142";"legs"
3586;"Adamant plateskirt (t)";"";"143";"legs"
3587;"Iron platelegs";"";"1231";"legs"
3588;"Iron plateskirt";"";"1234";"legs"
3589;"Bronze platelegs";"";"551";"legs"
3590;"Mithril platelegs";"";"1429";"legs"
3591;"Mithril plateskirt";"";"1432";"legs"
3592;"Rune platelegs";"";"1806";"legs"
3593;"Rune platelegs (t)";"";"1808";"legs"
3594;"Rune plateskirt";"";"1809";"legs"
3595;"Rune plateskirt (t)";"";"1811";"legs"
3596;"Steel plateskirt";"";"2070";"legs"
3597;"Blue d'hide chaps";"";"449";"legs"
3598;"Builder's trousers";"";"579";"legs"
3599;"Camo bottoms";"";"590";"legs"
3600;"Frog-leather chaps";"";"968";"legs"
3601;"Ghostly robe (bottom)";"";"979";"legs"
3602;"Gilded platelegs";"";"997";"legs"
3603;"Gilded plateskirt";"";"998";"legs"
3604;"Graahk legs";"";"1028";"legs"
3605;"Granite legs";"";"1042";"legs"
3606;"Green d'hide chaps";"";"1062";"legs"
3607;"Guthan's chainskirt";"";"1096";"legs"
3608;"Initiate cuisse";"";"1194";"legs"
3609;"Kyatt legs";"";"1292";"legs"
3610;"Larupia legs";"";"1296";"legs"
3611;"Lederhosen shorts";"";"1314";"legs"
3612;"Lunar legs";"";"1342";"legs"
3613;"Moonclan skirt";"";"1458";"legs"
3614;"Penance skirt";"";"1588";"legs"
3615;"Prince leggings";"";"1636";"legs"
3616;"Proselyte cuisse";"";"1642";"legs"
3617;"Proselyte tasset";"";"1645";"legs"
3618;"Rock-shell legs";"";"1745";"legs"
3619;"Slave robe";"";"1968";"legs"
3620;"Snakeskin chaps";"";"1986";"legs"
3621;"Spined chaps";"";"2004";"legs"
3622;"Splitbark legs";"";"2012";"legs"
3623;"Studded chaps (g)";"";"2091";"legs"
3624;"Void knight robe";"";"2263";"legs"
3625;"White platelegs";"";"2308";"legs"
3626;"White plateskirt";"";"2309";"legs"
